run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet50_unet_weights_id:A_run:4_rep:2_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9495824575424194,0.6592252761125564,0.8243016064167022,0.7711832463741303,0.7943646937608719,0.96644353511545,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:3_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9498527228832244,0.6579130798578262,0.8323196768760681,0.7620103150606156,0.7933682948350906,0.9655622928322368,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:1_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9505290597677232,0.6617223024368286,0.8361858874559402,0.7642698019742966,0.7961975753307342,0.9662229035402026,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:2_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.9502448856830596,0.6619951605796814,0.8298016607761383,0.769763371348381,0.7963908612728119,0.9653353553550476,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:5_rep:3_ns:8,8,resnet50_unet | lr:0.001 | weights_id:A | n_samples:8,resnet50_unet,0.95019533932209,0.6593569815158844,0.8358854085206986,0.762061133980751,0.7944732397794724,0.9658917412247392,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:1_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.950852832198143,0.6525672048330307,0.8665258318185807,0.7294583767652512,0.7893280506134033,0.9667775194897216,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:2_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9508787453174592,0.6518237501382828,0.8689467370510101,0.7265887558460236,0.788811382651329,0.9674911935208956,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:1_rep:3_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.950899425148964,0.6513581305742264,0.870836678147316,0.724626961350441,0.7883994102478027,0.9684119692079596,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:1_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9518900692462922,0.6696528375148774,0.840997776389122,0.7700692355632782,0.8018747389316558,0.9692569422669418,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:2_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.951525741815567,0.6660779237747192,0.8434218049049378,0.7637624144554138,0.7992614209651947,0.9683578216139952,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:2_rep:3_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.951301285624504,0.6658070772886276,0.8398750931024551,0.7664610713720321,0.7990842759609222,0.9686603110166458,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:1_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9507428765296936,0.6567160695791244,0.8535947501659393,0.7442352384328842,0.7924987494945526,0.9691217196092798,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:2_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9499749928712844,0.6509229719638825,0.8537349969148635,0.7366923570632935,0.7882183849811554,0.9677022589881498,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:3_rep:3_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9505135506391524,0.6583140790462494,0.8449539810419082,0.7524488806724549,0.7936537057161331,0.9687990176587372,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:1_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9506971359252928,0.6671103507280349,0.8260874658823013,0.780445447564125,0.8001055955886841,0.9692950942103672,ResNet50 - Fine-tuned (lr=1e-3)
resnet50_unet_weights_id:A_run:4_rep:2_ns:10,10,resnet50_unet | lr:0.001 | weights_id:A | n_samples:10,resnet50_unet,0.9511565417051316,0.6662881404161454,0.8357433974742889,0.770203959941864,0.7994939744472503,0.9694877002654212,ResNet50 - Fine-tuned (lr=1e-3)
