run_name,num_samples,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type
resnet18_unet_weights_id:A_run:1_rep:3_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8944366455078125,0.7398085579276085,0.8257216021418572,0.8878525942564011,0.8430507406592369,0.96799239946533,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:1_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8881721496582031,0.676683421432972,0.8476630061864853,0.7876623854041099,0.7980032175779342,0.9483440504094636,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:2_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8884796142578125,0.7091732427477837,0.8216264367103576,0.8500499337911606,0.8224250167608261,0.9523768054868714,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:2_rep:3_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8833869934082031,0.6844646915793419,0.8511138200759888,0.7970947101712227,0.803019592165947,0.954210974618952,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:1_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8814430236816406,0.6929518043994903,0.7484295830130577,0.9129566624760628,0.811425757408142,0.958525487620406,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:2_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8579269409179687,0.6882758572697639,0.7237612292170524,0.9413627356290816,0.8070734366774559,0.9643976785451344,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:3_rep:3_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8795730590820312,0.7049929842352867,0.7948653399944305,0.875341072678566,0.8185417622327804,0.95484450403613,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:1_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8664070129394531,0.6929589450359345,0.750095146894455,0.9115209072828292,0.8104582339525223,0.9567428364485686,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:2_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.874395751953125,0.6806489139795303,0.7899787560105324,0.8539759963750839,0.8004372611641883,0.9578431249360702,ResNet18 - Fine-tuned (lr=1e-2)
resnet18_unet_weights_id:A_run:4_rep:3_ns:10,10,resnet18_unet | lr:0.01 | weights_id:A | n_samples:10,resnet18_unet,0.8874702453613281,0.7197489082813263,0.7989797800779342,0.8871213883161545,0.8290718376636506,0.9565938447201796,ResNet18 - Fine-tuned (lr=1e-2)
