run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.8111718103289605,0.6150153487920761,0.7007474310696125,0.8885536193847656,0.7386548459529877,0.9623990928031276,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8099633082747459,0.604852668941021,0.6495947875082493,0.9255054354667664,0.7327963054180145,0.9506355807072476,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.8079823777079582,0.3642199080437421,0.8168255366384983,0.4677611475810408,0.4969593297690153,0.8737914817249784,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:10,10,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.8952009499073028,0.6523714080452919,0.7427066341042519,0.8792498007416725,0.7807481795549392,0.9703086521620364,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:12,12,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.8824903666973114,0.6940406695008278,0.7470410838723183,0.9281237214803696,0.8080905735492706,0.9774626987621612,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:14,14,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.9357140392065048,0.766621720790863,0.8353000223636627,0.905620175600052,0.8650555640459061,0.9795371305656202,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:16,16,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9052069753408432,0.7159610688686371,0.7700229376554489,0.9205911695957184,0.8273020297288894,0.975529773126182,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:18,18,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.9100616455078124,0.7420297116041183,0.7890640020370483,0.9348235189914704,0.8444450438022614,0.9802441088290038,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:2,2,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.7966054275631904,0.5403559258993482,0.7270183496177196,0.7691955216869246,0.6626788507972379,0.9093548599300716,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:20,20,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9339114695787428,0.7638371527194977,0.8322318330407142,0.907947427034378,0.8621676087379455,0.9806296974497604,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:4,4,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.733578485250473,0.4901543781161308,0.5524997889995575,0.8790766417980194,0.6323864758014679,0.904838021897572,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
