image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
34,0.981677770614624,0.5922353863716125,0.674647867679596,0.829006552696228,0.7439043521881104,0.993181970052977,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
39,0.9295222163200378,0.3385818600654602,0.3450217843055725,0.9477524757385254,0.5058814287185669,0.9733082986171756,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
54,0.9854333400726318,0.6339011192321777,0.7779300808906555,0.7739515900611877,0.775935709476471,0.9948831509737353,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
59,0.9779222011566162,0.6423686146736145,0.8641646504402161,0.7145144939422607,0.7822465896606445,0.9929861182869828,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
64,0.975499987602234,0.643203854560852,0.7672263979911804,0.799155592918396,0.782865583896637,0.9899877299056687,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
65,0.9791666865348816,0.652133584022522,0.842723548412323,0.7425010800361633,0.7894441485404968,0.9929476592801448,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
74,0.9552444219589232,0.5702091455459595,0.5949677228927612,0.9319846630096436,0.7262843251228333,0.9894100442359058,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
8,0.9728666543960572,0.5350342988967896,0.7274139523506165,0.669206976890564,0.6970974802970886,0.9747846012272304,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
85,0.9738333225250244,0.6781907677650452,0.805812656879425,0.8106827735900879,0.8082403540611267,0.9902558517516444,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
9,0.9797444343566896,0.6641488671302795,0.8101123571395874,0.7866026759147644,0.7981844544410706,0.9905862298256516,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
90,0.9722333550453186,0.5216309428215027,0.7737081050872803,0.6155409812927246,0.6856208443641663,0.9786198063149794,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
1,0.9710888862609864,0.3538614213466644,0.8527827858924866,0.3768844306468963,0.5227439403533936,0.8476901444200948,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
101,0.9757999777793884,0.5589307546615601,0.7636967301368713,0.6758080124855042,0.7170693874359131,0.9307153354557778,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
104,0.9765444397926332,0.4466579258441925,0.696647584438324,0.5545070171356201,0.6175031661987305,0.8962124714233421,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
116,0.9721444249153136,0.5673109889030457,0.6340663433074951,0.8434693217277527,0.7239291071891785,0.986435751315394,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
118,0.9571333527565002,0.1277413517236709,0.9025558829307556,0.1295277327299118,0.2265437096357345,0.7631774596370748,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
17,0.9579777717590332,0.1371206939220428,0.8851251602172852,0.1396051049232483,0.2411717474460601,0.7935321070547106,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
20,0.97124445438385,0.6543341875076294,0.8165000081062317,0.76714688539505,0.7910544276237488,0.982417807491453,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
21,0.9665777683258056,0.4431692063808441,0.659140944480896,0.5749279260635376,0.6141611337661743,0.9545640609402852,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
31,0.97697776556015,0.4443550407886505,0.8639207482337952,0.4777970016002655,0.6152989268302917,0.9671267814012416,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
33,0.9783777594566344,0.481205016374588,0.7827406525611877,0.555384635925293,0.6497480273246765,0.9676150636222568,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
34,0.9765666723251344,0.3878084123134613,0.706131100654602,0.4624437391757965,0.5588788986206055,0.9592407393043,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
39,0.9559555649757384,0.2166007906198501,0.4014652073383331,0.3199065923690796,0.3560753762722015,0.9079847766231416,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
54,0.9778110980987548,0.3551824390888214,0.8702531456947327,0.3750426173210144,0.5241839289665222,0.9240709402536332,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
59,0.9609333276748656,0.3839145004749298,0.7547364830970764,0.4386386275291443,0.5548239946365356,0.9440470186085148,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
64,0.9754666686058044,0.6215938329696655,0.8081550598144531,0.729191780090332,0.7666455507278442,0.9645479760579584,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
65,0.9622111320495604,0.2954216003417969,0.9387755393981934,0.3012251853942871,0.4561010599136352,0.8647405902239221,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
74,0.9656222462654114,0.5907948613166809,0.7097235321998596,0.7790372967720032,0.7427668571472168,0.9773102378535208,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
8,0.953255534172058,0.0537561848759651,0.4917695522308349,0.0569183155894279,0.1020277515053749,0.6217246652081408,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
85,0.9649666547775269,0.6090999245643616,0.716494083404541,0.8025155067443848,0.7570691108703613,0.9769046772626684,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
9,0.9713777899742126,0.5213675498962402,0.7783634066581726,0.6122627258300781,0.6853932738304138,0.9485075644261834,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
90,0.9604777693748474,0.240444153547287,0.814761221408844,0.2543483078479767,0.3876743018627167,0.9085600435450392,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
1,0.9838555455207824,0.6687186360359192,0.8289994597434998,0.7757207155227661,0.8014755845069885,0.9918413584856992,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
101,0.97979998588562,0.6535823345184326,0.7466260194778442,0.8398628830909729,0.7905047535896301,0.9935366737955424,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
104,0.9804999828338624,0.5753690004348755,0.6916812062263489,0.773836612701416,0.7304561734199524,0.9872118160750784,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
116,0.9655555486679076,0.5128849744796753,0.5695341229438782,0.8375673890113831,0.6780224442481995,0.983565992810748,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
118,0.9787222146987916,0.6281553506851196,0.8041262626647949,0.7416322827339172,0.7716159820556641,0.9802601294366414,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
17,0.9765889048576356,0.5883157253265381,0.7873954176902771,0.6994192600250244,0.7408045530319214,0.9791991775385234,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
20,0.9785333275794984,0.7364256381988525,0.8511510491371155,0.8452865481376648,0.8482086658477783,0.9939424338277476,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
21,0.9807999730110168,0.6681390404701233,0.7693498730659485,0.8354946970939636,0.8010591864585876,0.9940858640512732,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
31,0.982366681098938,0.6236661076545715,0.778336763381958,0.7583621740341187,0.7682196497917175,0.9923814078207548,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
33,0.9868888854980468,0.7000508308410645,0.801047146320343,0.8473846316337585,0.8235645890235901,0.9957763121259144,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
34,0.983311116695404,0.6182973384857178,0.6993389129638672,0.8421599268913269,0.7641331553459167,0.9937069484707008,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
39,0.9451777935028076,0.3812390267848968,0.4006325900554657,0.8873321413993835,0.5520247220993042,0.975262614420638,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
54,0.9822555780410768,0.5929135680198669,0.7014475464820862,0.7930446863174438,0.7444391250610352,0.9917668833761708,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
59,0.9764444231987,0.622238039970398,0.849841833114624,0.6990991234779358,0.7671353220939636,0.9894317928304164,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
64,0.9786221981048584,0.6592881083488464,0.846906304359436,0.7484921813011169,0.7946638464927673,0.9902752043555236,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
65,0.9743555784225464,0.6035045385360718,0.7636956572532654,0.7420786023139954,0.7527319192886353,0.9887194920647492,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
74,0.9670777916908264,0.6299026012420654,0.6894053220748901,0.8794907331466675,0.772932767868042,0.9899422223847746,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
8,0.9693999886512756,0.4709950089454651,0.7088754177093506,0.58394855260849,0.640376091003418,0.9759816519002572,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
85,0.9745888710021972,0.6791526079177856,0.8279459476470947,0.7907546758651733,0.808923065662384,0.9896113497443696,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
9,0.9808444380760192,0.6638065576553345,0.8619903922080994,0.7427449226379395,0.7979371547698975,0.9793388347733628,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
90,0.9726222157478333,0.5495429635047913,0.7424055337905884,0.6790151596069336,0.7092968225479126,0.9770245582239084,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
1,0.9731444716453552,0.4886820316314697,0.7094594836235046,0.6109494566917419,0.6565297842025757,0.9241096322623248,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
101,0.967044472694397,0.3159594237804413,0.8446362614631653,0.335455447435379,0.4801962971687317,0.9234473331786296,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
104,0.9821000099182128,0.5864989757537842,0.735199511051178,0.7435730695724487,0.7393625378608704,0.9759131502073036,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
116,0.9804999828338624,0.6051743626594543,0.8307597041130066,0.6902745962142944,0.7540294528007507,0.967419797876454,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
118,0.9569555521011353,0.151369109749794,0.7729306221008301,0.1584135740995407,0.2629376053810119,0.6869550150206816,resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,UNet50,scratch,multi_train_scratch_dca1_unet50_lr_e-3_ignore_class_weights,False,
