image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
13_test,0.9387208819389344,0.6404642462730408,0.791976273059845,0.7699987888336182,0.7808328866958618,0.9502950343717516,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
12_test,0.942672610282898,0.6199353337287903,0.7846556305885315,0.7470340728759766,0.7653828263282776,0.9610722440657402,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
19_test,0.9445001482963562,0.6308754086494446,0.7597125768661499,0.7881389856338501,0.7736647725105286,0.9565814686362965,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20_test,0.9425069093704224,0.5947017669677734,0.7055320739746094,0.7910484671592712,0.7458469867706299,0.9680624896101412,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
14_test,0.9420953392982484,0.6199581623077393,0.7327494621276855,0.8010964393615723,0.765400230884552,0.9625963847882544,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
05_test,0.939216375350952,0.6058439612388611,0.8346280455589294,0.68849116563797,0.7545490264892578,0.9397569956540488,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
08_test,0.9371448159217834,0.5819529294967651,0.7800910472869873,0.6961604952812195,0.7357398867607117,0.9519815625020296,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
06_test,0.9357447624206544,0.6018629670143127,0.8273615837097168,0.6883040070533752,0.7514537572860718,0.942377893824541,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
15_test,0.9398224949836732,0.5824229717254639,0.6757541298866272,0.8083177804946899,0.7361153960227966,0.9521908422014148,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
02_test,0.938463807106018,0.6790629625320435,0.7564658522605896,0.8690508008003235,0.8088594675064087,0.9702528380709904,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
16_test,0.9351893067359924,0.6077873706817627,0.7448374629020691,0.7676143646240234,0.7560544013977051,0.958358473095797,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17_test,0.9388270378112792,0.6023024916648865,0.7522015571594238,0.7513913512229919,0.7517962455749512,0.9527882086555884,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
04_test,0.9425644874572754,0.6483265161514282,0.779283344745636,0.7941535115242004,0.786648154258728,0.9456396033704147,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
18_test,0.940187692642212,0.608444333076477,0.7103760838508606,0.8091722726821899,0.7565624713897705,0.966411934389646,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:2,2,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:2,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
03_test,0.9359403252601624,0.597371518611908,0.8763173222541809,0.6523748636245728,0.747943103313446,0.9491030936183594,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
11_test,0.9390994310379028,0.6151562929153442,0.7728524208068848,0.750922679901123,0.7617297768592834,0.9471818312629946,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
01_test,0.939766526222229,0.6453128457069397,0.7388299703598022,0.8360193371772766,0.784425675868988,0.9710674435600593,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
09_test,0.9478389024734496,0.6265136003494263,0.7975975871086121,0.7449513673782349,0.7703760862350464,0.9575024713356703,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
07_test,0.9459404945373536,0.6446266770362854,0.8325626254081726,0.7406449317932129,0.783918559551239,0.9500049489161588,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
10_test,0.9463075995445251,0.6175466179847717,0.8053693771362305,0.7258765697479248,0.7635595798492432,0.9534853565681576,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
13_test,0.9426065683364868,0.6506207585334778,0.8260574340820312,0.7539067268371582,0.7883346676826477,0.95373614671409,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
12_test,0.9459590315818788,0.6445189714431763,0.7849148511886597,0.7827658653259277,0.7838388681411743,0.965639520603486,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
19_test,0.9484405517578124,0.6589084267616272,0.7637676000595093,0.8275660276412964,0.794387936592102,0.9713712197464854,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20_test,0.946840524673462,0.620644211769104,0.722005307674408,0.8155291676521301,0.7659228444099426,0.97284090936427,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
14_test,0.9497817158699036,0.6530437469482422,0.7789251208305359,0.8016221523284912,0.7901106476783752,0.9689441589923102,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
05_test,0.9451542496681212,0.6405089497566223,0.852817177772522,0.7201113104820251,0.7808661460876465,0.9476310822052264,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
08_test,0.9470095038414,0.6245832443237305,0.8507776260375977,0.7014234662055969,0.768915057182312,0.9565225931448996,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
06_test,0.9388085007667542,0.6172815561294556,0.8402439951896667,0.6993614435195923,0.7633569836616516,0.9469459487218808,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
15_test,0.9508166313171388,0.6288946866989136,0.7438967227935791,0.8026850819587708,0.7721735835075378,0.9678246757466986,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
02_test,0.9459409117698668,0.7039127945899963,0.7968926429748535,0.8578121662139893,0.8262310028076172,0.973218664286058,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
16_test,0.9417463541030884,0.634197473526001,0.7804513573646545,0.7719109654426575,0.7761576771736145,0.9635452430899372,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17_test,0.9398761987686156,0.6050887107849121,0.7608965635299683,0.7471544742584229,0.7539629340171814,0.957559866918953,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
04_test,0.9477495551109314,0.6616395711898804,0.8288891911506653,0.7663052678108215,0.7963695526123047,0.9487159051744752,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
18_test,0.943522334098816,0.6263624429702759,0.7228875160217285,0.8242809176445007,0.770261824131012,0.9716500476086308,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:4,4,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
03_test,0.9390148520469666,0.6321316957473755,0.8391273617744446,0.7193030714988708,0.7746086716651917,0.9567738240617876,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
11_test,0.943598747253418,0.6310197114944458,0.8059712648391724,0.7440490126609802,0.7737732529640198,0.9493672515091134,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
01_test,0.9427080154418944,0.6581844091415405,0.7512519359588623,0.8415952920913696,0.7938615679740906,0.9720228495192528,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
09_test,0.9481595158576964,0.610392153263092,0.838853120803833,0.6914734244346619,0.7580664753913879,0.9563805686065492,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
07_test,0.9482200741767884,0.6481210589408875,0.8660311698913574,0.7203423380851746,0.7864969372749329,0.9522910994735851,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
10_test,0.9489997029304504,0.6424915194511414,0.7978861927986145,0.7673836350440979,0.7823377251625061,0.9552003179644212,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
13_test,0.9433626532554626,0.6481431126594543,0.8445717692375183,0.7359233498573303,0.7865131497383118,0.9549891824389692,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
12_test,0.949697971343994,0.6561655402183533,0.8196346163749695,0.7669006586074829,0.7923912405967712,0.9673979496865768,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
19_test,0.9527767300605774,0.6863810420036316,0.7737464308738708,0.8587349653244019,0.8140283823013306,0.975188470212272,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20_test,0.9482865333557128,0.6346189379692078,0.7202368378639221,0.8422353863716125,0.7764732837677002,0.9748540163935366,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
14_test,0.949365496635437,0.6477870941162109,0.7827397584915161,0.789793848991394,0.7862510085105896,0.9685899644266524,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
05_test,0.9479035139083862,0.6639088988304138,0.8420296311378479,0.7583662271499634,0.7980111241340637,0.9525246641643614,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
08_test,0.9486654996871948,0.6455676555633545,0.8300228714942932,0.7439157962799072,0.7846139669418335,0.960052260541146,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
06_test,0.9410810470581056,0.6262860298156738,0.856549084186554,0.6996729373931885,0.7702040076255798,0.946037989997638,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
15_test,0.9536267518997192,0.6435573101043701,0.7612250447273254,0.8063272833824158,0.7831273078918457,0.9710579387539048,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
02_test,0.9491530060768129,0.7060107588768005,0.8407255411148071,0.8150224089622498,0.8276744484901428,0.969443368680624,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
16_test,0.9465774297714232,0.6507909297943115,0.8180506229400635,0.7609345316886902,0.7884595394134521,0.9657632627975086,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17_test,0.9449319243431092,0.6149393320083618,0.8168846368789673,0.7132598757743835,0.7615633606910706,0.95729999917397,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
04_test,0.9502849578857422,0.6734022498130798,0.8443913459777832,0.7688099145889282,0.8048300743103027,0.9513225868645884,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
18_test,0.947340190410614,0.6315174698829651,0.7629057168960571,0.7857252359390259,0.7741473317146301,0.9709278875649126,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:6,6,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
03_test,0.9390857219696044,0.6492347121238708,0.801221489906311,0.7738855481147766,0.7873163223266602,0.9577777324150416,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
11_test,0.941092312335968,0.6303234100341797,0.7717109322547913,0.7747942805290222,0.7732495069503784,0.9507784073293584,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
01_test,0.9425208568572998,0.6565288305282593,0.7518374919891357,0.838161289691925,0.7926560640335083,0.9734715865355168,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
09_test,0.9485988020896912,0.6078418493270874,0.8540351986885071,0.6783096194267273,0.7560965418815613,0.9605900071712008,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
07_test,0.9478774666786194,0.6597080826759338,0.8294934034347534,0.7632032632827759,0.794968843460083,0.9552922981062952,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
10_test,0.947262167930603,0.6422475576400757,0.7719040513038635,0.7926856279373169,0.7821568250656128,0.9593940865713492,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
13_test,0.9451164603233336,0.6563832759857178,0.8537729382514954,0.7395200133323669,0.7925500273704529,0.9570572253299224,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
12_test,0.9487797021865844,0.6538392901420593,0.8093208074569702,0.77290278673172,0.7906926870346069,0.9694326823184518,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
19_test,0.9449223279953004,0.6587837934494019,0.72142493724823,0.8835458755493164,0.7942973375320435,0.9766630545741029,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20_test,0.9474250674247742,0.632232666015625,0.7133837342262268,0.8475106954574585,0.774684488773346,0.9752070106430422,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
14_test,0.950560986995697,0.6522470116615295,0.7926649451255798,0.7864143252372742,0.7895272374153137,0.9706484125697472,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
05_test,0.9470515251159668,0.6542090773582458,0.8518449068069458,0.7382031083106995,0.7909629940986633,0.9517412877697552,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
08_test,0.9485899806022644,0.6468973755836487,0.8255184888839722,0.7493553757667542,0.7855952382087708,0.9615061457755316,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
06_test,0.9422546625137328,0.6380792260169983,0.8467134833335876,0.7214140892028809,0.7790578603744507,0.9490056653380204,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
15_test,0.9503461122512816,0.641179621219635,0.7197745442390442,0.8544807434082031,0.781364381313324,0.9716235644516156,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
02_test,0.9488419890403748,0.7098619341850281,0.825268030166626,0.8354238867759705,0.8303149342536926,0.9740017137519053,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
16_test,0.941948413848877,0.6228600740432739,0.8059216737747192,0.732771635055542,0.7676078677177429,0.964298105805868,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17_test,0.9408634305000304,0.5921470522880554,0.7982712388038635,0.6963484287261963,0.7438346147537231,0.9576455355080894,resnet50_unet_weights_id:imagenet_run:4_rep:3_ns:8,8,4,3,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_drive_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
