run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:imagenet_run:1_rep:1_ns:20,20,1,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9775970737139384,0.7614768409729004,0.8810162393252055,0.8486383779843648,0.8634941744804382,0.9921282270165254,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:1_ns:4,4,1,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.9766904560724894,0.7385786167780558,0.9099563717842102,0.7997743026415507,0.8490248966217041,0.989051448061435,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:1_ns:6,6,1,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9787389127413432,0.7711361527442933,0.8874031790097554,0.8559388860066732,0.8698918636639913,0.9911043937901116,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:1_ns:8,8,1,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9788216272989908,0.7713782453536987,0.888185301621755,0.8561582430203756,0.8698609908421834,0.9921513757498572,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:1,1,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.9705860265096028,0.673005987405777,0.9192379252115884,0.7209242117404938,0.7997152233123779,0.9655231333418756,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:10,10,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.9775623027483622,0.7609163029988607,0.874784349600474,0.8556187629699707,0.8631079785029093,0.9925827406368436,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:12,12,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.9780349699656168,0.7616363032658895,0.9008236773808798,0.8318231312433878,0.863586270014445,0.9921504991283916,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:14,14,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.978168878555298,0.7668191218376159,0.8885524153709412,0.8482990352312724,0.8669753726323446,0.9921359089341166,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:16,16,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.9773800667126974,0.7587027812004089,0.886661597887675,0.840804926554362,0.861699104309082,0.9921581592500156,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:18,18,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9772449080149332,0.7591320482889811,0.8745694176355998,0.8521746142705282,0.8620785204569499,0.992533082503239,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:2,2,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.9763602455457052,0.7408698924382527,0.9011436939239502,0.8084108646710714,0.8496650330225627,0.9853020986617712,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:20,20,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9775874010721842,0.7618265771865844,0.8828495987256368,0.8470917320251465,0.8636626744270325,0.9918067122853454,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:4,4,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.9769759877522788,0.7419804898897807,0.9120349287986756,0.8022529077529907,0.851349028746287,0.9901398896039468,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:6,6,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9787788263956706,0.7700088548660279,0.890174744129181,0.8519132208824157,0.8692685786883037,0.9908877321914972,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:2_ns:8,8,1,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9788397026062012,0.7721090118090311,0.8881256477038065,0.8560876631736756,0.8705127135912577,0.9927805381633352,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:1,1,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.973317999045054,0.7065485640366872,0.9040551416079204,0.768455704053243,0.8251204903920492,0.9767631386905588,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:10,10,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.9779650910695394,0.7651072820027669,0.8701695696512858,0.8665476258595785,0.8659177009264628,0.9930333696361664,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:12,12,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.9780938808123272,0.7612829542160034,0.9021838490168254,0.8303333854675293,0.8634246873855591,0.992563122102252,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:14,14,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.9792422389984132,0.7745146489143372,0.8999187326431275,0.8476262259483337,0.87198974609375,0.9926836598632106,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:16,16,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.9774408729871116,0.7599974608421326,0.8844025325775147,0.844113404750824,0.8626862724622091,0.9923941990782884,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:18,18,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9774720335006714,0.7594279177983602,0.8801029833157857,0.8472939459482829,0.8622780124346415,0.992440222849918,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:2,2,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.976373192469279,0.7430039207140605,0.8871072920163473,0.8233935888608297,0.8512838466962178,0.9851514827506088,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:20,20,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9780968642234802,0.7653394722938538,0.8859614292780559,0.8487573496500651,0.8659412360191345,0.992799612174691,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:4,4,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.9766512028376262,0.7402087720235189,0.9062796139717102,0.8041768463452658,0.8496436476707458,0.9882943323277354,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:6,6,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9786417365074158,0.7686549758911133,0.8908629480997722,0.8493358373641968,0.8683551605542501,0.9912047324036908,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:1_rep:3_ns:8,8,1,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9793639087677002,0.774188072681427,0.899663987159729,0.8480500237147013,0.8719156169891358,0.9929420185091437,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:1,1,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.964226265748342,0.6676418495178222,0.7579289960861206,0.8700961073239645,0.796590461730957,0.9857582264933804,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:10,10,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.9802871417999268,0.7845625519752503,0.903024807771047,0.8570202525456746,0.8784620682398478,0.9936368994666376,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:12,12,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.978040771484375,0.765414674282074,0.8811028718948364,0.8539929866790772,0.8661237692832947,0.9928259582399268,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:14,14,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.9794887328147888,0.7767508618036906,0.9020321003595988,0.8487999622027079,0.8734650309880575,0.9923560433469898,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:16,16,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.9790752879778544,0.7731151040395101,0.899160832564036,0.8467792661984762,0.871161409219106,0.9927104387024565,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:18,18,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9788199122746786,0.7689636905988058,0.9023617855707804,0.8394048698743184,0.8684685349464416,0.993319701082792,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:2,2,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.9659800322850546,0.6137216331561407,0.9488160252571106,0.6384941099087397,0.7483253244558971,0.9503262111553028,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:20,20,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9786475658416748,0.7694862588246664,0.8943733175595602,0.8467588829994201,0.8688360778490702,0.9928399088096648,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:4,4,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.976441419919332,0.745787338813146,0.8733131090799967,0.838837563196818,0.852967221736908,0.9888997395300746,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:6,6,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.978509448369344,0.7678509537378947,0.8846427996953329,0.8548273046811422,0.8677568054199218,0.99167251071188,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:1_ns:8,8,2,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9783182175954184,0.7620887859662374,0.8982001519203187,0.8351660227775574,0.8641648578643799,0.9895427481542728,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:1,1,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.9656691225369772,0.6805084625879924,0.7613352481524149,0.8846196333567301,0.8059217858314515,0.9891300103602498,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:10,10,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.980096853574117,0.7823381050427755,0.902147524356842,0.8551920366287231,0.8770496002833048,0.9936019309574978,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:12,12,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.9776526856422424,0.7623960328102112,0.880322072505951,0.8506387591361999,0.8641561913490295,0.992115574537368,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:14,14,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.9788149563471475,0.7700008463859558,0.8943726666768392,0.8477573625246684,0.8693218008677165,0.9918724986404148,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:16,16,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.9784981155395508,0.7683413592974345,0.8936906472841899,0.8458289766311645,0.8679893136024475,0.9922761139057072,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:18,18,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9785960253079732,0.7681965653101603,0.8937766385078431,0.8463082075119018,0.8680163844426473,0.993462414597964,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:2,2,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.9637528880437216,0.5879140953222911,0.9484932883580526,0.6106117169062296,0.7295332769552867,0.951738896427898,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:20,20,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9777722597122191,0.7614800349871318,0.8877640255292256,0.8428216163317362,0.863605166276296,0.991630346744354,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.977471137046814,0.755538878440857,0.8853034551938375,0.8379253625869751,0.8595663825670878,0.9891411500608812,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9770412254333496,0.7565025464693705,0.8666833925247193,0.8588792490959167,0.8603870479265848,0.9907891804931114,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9771432598431904,0.751358540058136,0.8888914553324382,0.8317314251263936,0.857154258886973,0.9891743102613038,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:1,1,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.9649376344680786,0.6773034902413686,0.7602393543720245,0.8840090211232503,0.8030020181337992,0.9893557878498064,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:10,10,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.9802189675966898,0.7850017086664836,0.8964151875178019,0.8636035243670146,0.8787856388092041,0.993802285138906,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:12,12,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.97811740398407,0.7652589209874471,0.8836756292978922,0.8512610268592834,0.8661032207806905,0.9929686563787092,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:14,14,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.9792821184794108,0.7745457951227824,0.9029226565361024,0.8453085096677144,0.8719278271993002,0.9922758495722792,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:16,16,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.9788130609194438,0.7705921840667724,0.8964640974998475,0.8462806065877279,0.869493792851766,0.9925485764172592,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:18,18,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9785062909126282,0.7680006925264994,0.8931158971786499,0.846553152402242,0.8677684299151103,0.9932609364735854,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:2,2,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.9671173278490702,0.6276119323571523,0.9514858150482176,0.65207861383756,0.7625979852676391,0.9582035805317504,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:20,20,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9786004551251728,0.7676210856437683,0.8986776725451151,0.8406586074829101,0.867700096766154,0.9930601950772302,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:4,4,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.9770510133107504,0.7513552435239156,0.8818833796183269,0.83656875928243,0.8569764709472656,0.988834565749214,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:6,6,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9776305055618286,0.7602469356854756,0.8759406805038452,0.8542376009623209,0.862826296488444,0.9913577161737074,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:2_rep:3_ns:8,8,2,3,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9784550038973492,0.7616033593813578,0.9065005532900492,0.8278077499071756,0.8639708129564921,0.99060019758844,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:1,1,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.966289517879486,0.6465323213736216,0.811586047410965,0.7658895707130432,0.7828776033719381,0.976202423164445,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:10,10,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.979686799844106,0.7762705373764038,0.9062875970204672,0.8449703741073609,0.8732536602020263,0.9933003065652396,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:12,12,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.9790337340037027,0.7732212360699972,0.8916281898816426,0.8540088907877604,0.8713510195414226,0.9929043744029392,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:14,14,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:14,resnet18_unet,0.9792579897244772,0.7761178676287334,0.8926292594273885,0.8563316599527995,0.8730574981371562,0.9926455493039804,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:16,16,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:16,resnet18_unet,0.978325122197469,0.7688967005411784,0.8826373783747355,0.8569258697827657,0.8683613808949788,0.9930018739545144,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:18,18,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:18,resnet18_unet,0.9794096652666728,0.7750206462542216,0.9088328591982524,0.8410102899869283,0.8723010412851969,0.9929439264665628,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:2,2,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:2,resnet18_unet,0.9694590250651042,0.692503844499588,0.8007408765951792,0.8486519010861715,0.8163439480463663,0.9873366232196128,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:20,20,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:20,resnet18_unet,0.9775836221377054,0.7605215263366699,0.8844885540008545,0.8451571234067281,0.8627721230189006,0.9924309702895604,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:4,4,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:4,resnet18_unet,0.9779403440157572,0.7590156658490499,0.8980952088038127,0.8318135054906209,0.8622870826721192,0.9902074159544793,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:6,6,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:6,resnet18_unet,0.9778736805915832,0.7584851257006328,0.8881736087799073,0.8403765853246054,0.861135725180308,0.989158757873001,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:1_ns:8,8,3,1,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:8,resnet18_unet,0.9784893576304118,0.7659965387980143,0.8933127148946126,0.8436774055163065,0.866737764676412,0.9911909383330118,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:2_ns:1,1,3,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:1,resnet18_unet,0.9671714448928832,0.6581607953707377,0.8149377497037252,0.778830943107605,0.7921663387616475,0.9793056912438082,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:2_ns:10,10,3,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:10,resnet18_unet,0.979197357495626,0.7731153313318888,0.902444212436676,0.8444282714525858,0.8710435016949971,0.9927272064082594,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
resnet18_unet_weights_id:imagenet_run:3_rep:2_ns:12,12,3,2,resnet18_unet | lr:1e-2 | weights_id:imagenet | n_samples:12,resnet18_unet,0.979184292157491,0.7745623858769735,0.8935347747802734,0.8539433709780375,0.8722599418958028,0.99316457519927,IN-UNet18,finetune,multi_finetune_on_octa2d_unet18_imagenet_weights_lr_e-2_ignore_class_weights,False,
